size_of_array, thread_per_block, number_of_all_blocks, Mflops/s, elapsed_from_GPU, elapsed_from_CPU
5120, 512, 10, 193756.046875, 0.001144, 0.004000
5120, 512, 10, 196431.703125, 0.001129, 0.004000
5120, 512, 10, 206885.671875, 0.001071, 0.005000
5120, 512, 10, 199090.671875, 0.001113, 0.004000
5120, 512, 10, 200427.046875, 0.001106, 0.004000
5120, 512, 10, 201511.468750, 0.001100, 0.004000
5120, 512, 10, 209564.375000, 0.001058, 0.004000
5120, 512, 10, 200775.578125, 0.001104, 0.003000
5120, 512, 10, 202005.078125, 0.001097, 0.004000
5120, 512, 10, 206817.718750, 0.001072, 0.004000
5120, 512, 10, 212495.703125, 0.001043, 0.003000
5120, 512, 10, 219171.703125, 0.001011, 0.004000
5120, 512, 10, 199820.015625, 0.001109, 0.004000
5120, 512, 10, 188489.328125, 0.001176, 0.004000
5120, 512, 10, 212235.296875, 0.001044, 0.004000
5120, 512, 10, 210474.906250, 0.001053, 0.003000
5120, 512, 10, 196086.953125, 0.001130, 0.004000
5120, 512, 10, 193653.140625, 0.001145, 0.004000
5120, 512, 10, 199382.921875, 0.001112, 0.003000
5120, 512, 10, 186089.296875, 0.001191, 0.004000
5120, 512, 10, 208078.828125, 0.001065, 0.004000
5120, 512, 10, 201963.859375, 0.001098, 0.003000
5120, 512, 10, 206922.765625, 0.001071, 0.003000
5120, 512, 10, 200444.453125, 0.001106, 0.004000
5120, 512, 10, 209786.515625, 0.001057, 0.004000
5120, 512, 10, 203386.953125, 0.001090, 0.004000
5120, 512, 10, 209748.375000, 0.001057, 0.004000
5120, 512, 10, 194698.140625, 0.001139, 0.004000
5120, 512, 10, 221349.687500, 0.001001, 0.004000
5120, 512, 10, 208982.765625, 0.001061, 0.005000
5120, 512, 10, 203076.921875, 0.001092, 0.003000
5120, 512, 10, 187677.390625, 0.001181, 0.004000
5120, 512, 10, 197518.250000, 0.001122, 0.004000
5120, 512, 10, 203339.218750, 0.001090, 0.004000
5120, 512, 10, 200688.328125, 0.001105, 0.005000
5120, 512, 10, 197158.468750, 0.001124, 0.004000
5120, 512, 10, 205901.796875, 0.001077, 0.004000
5120, 512, 10, 196465.125000, 0.001128, 0.005000
5120, 512, 10, 193973.078125, 0.001143, 0.004000
5120, 512, 10, 196973.453125, 0.001125, 0.004000
5120, 512, 10, 194060.015625, 0.001142, 0.004000
5120, 512, 10, 203428.765625, 0.001090, 0.004000
5120, 512, 10, 200752.312500, 0.001104, 0.003000
5120, 512, 10, 196120.281250, 0.001130, 0.004000
5120, 512, 10, 195027.031250, 0.001137, 0.004000
5120, 512, 10, 214761.906250, 0.001032, 0.004000
5120, 512, 10, 210769.468750, 0.001052, 0.003000
5120, 512, 10, 206830.078125, 0.001072, 0.004000
5120, 512, 10, 191004.750000, 0.001161, 0.004000
5120, 512, 10, 211142.078125, 0.001050, 0.004000
5120, 512, 10, 210750.250000, 0.001052, 0.004000
5120, 512, 10, 195334.984375, 0.001135, 0.004000
5120, 512, 10, 183321.703125, 0.001209, 0.004000
5120, 512, 10, 204648.750000, 0.001083, 0.004000
5120, 512, 10, 208863.015625, 0.001061, 0.003000
5120, 512, 10, 193571.968750, 0.001145, 0.003000
5120, 512, 10, 149274.031250, 0.001485, 0.003000
5120, 512, 10, 172950.515625, 0.001282, 0.004000
5120, 512, 10, 209361.703125, 0.001059, 0.004000
5120, 512, 10, 204395.140625, 0.001085, 0.004000
5120, 512, 10, 199595.484375, 0.001111, 0.004000
5120, 512, 10, 210174.750000, 0.001055, 0.003000
5120, 512, 10, 207623.562500, 0.001068, 0.004000
5120, 512, 10, 206122.343750, 0.001075, 0.004000
5120, 512, 10, 195998.187500, 0.001131, 0.004000
5120, 512, 10, 198884.906250, 0.001115, 0.004000
5120, 512, 10, 209501.000000, 0.001058, 0.004000
5120, 512, 10, 201107.812500, 0.001102, 0.004000
5120, 512, 10, 203017.406250, 0.001092, 0.004000
5120, 512, 10, 201605.312500, 0.001100, 0.004000
5120, 512, 10, 203076.921875, 0.001092, 0.003000
5120, 512, 10, 194250.468750, 0.001141, 0.004000
5120, 512, 10, 189194.609375, 0.001172, 0.004000
5120, 512, 10, 210583.656250, 0.001053, 0.004000
5120, 512, 10, 215994.015625, 0.001026, 0.004000
5120, 512, 10, 201212.953125, 0.001102, 0.003000
5120, 512, 10, 200340.109375, 0.001106, 0.004000
5120, 512, 10, 202430.078125, 0.001095, 0.005000
5120, 512, 10, 199411.625000, 0.001112, 0.004000
5120, 512, 10, 211684.046875, 0.001047, 0.004000
5120, 512, 10, 205322.031250, 0.001080, 0.005000
5120, 512, 10, 192930.437500, 0.001149, 0.004000
5120, 512, 10, 200131.734375, 0.001108, 0.004000
5120, 512, 10, 212652.281250, 0.001042, 0.005000
5120, 512, 10, 211561.187500, 0.001048, 0.004000
5120, 512, 10, 204842.390625, 0.001082, 0.003000
5120, 512, 10, 216020.953125, 0.001026, 0.003000
5120, 512, 10, 206830.078125, 0.001072, 0.004000
5120, 512, 10, 193350.453125, 0.001146, 0.003000
5120, 512, 10, 226436.109375, 0.000979, 0.003000
5120, 512, 10, 171261.578125, 0.001294, 0.003000
5120, 512, 10, 206171.453125, 0.001075, 0.003000
5120, 512, 10, 195561.078125, 0.001134, 0.004000
5120, 512, 10, 198913.453125, 0.001114, 0.003000
5120, 512, 10, 206257.375000, 0.001075, 0.003000
5120, 512, 10, 204256.531250, 0.001085, 0.004000
5120, 512, 10, 194824.078125, 0.001138, 0.004000
5120, 512, 10, 196526.437500, 0.001128, 0.003000
5120, 512, 10, 200444.453125, 0.001106, 0.003000
5120, 512, 10, 201189.593750, 0.001102, 0.003000
5120, 512, 10, 200816.328125, 0.001104, 0.004000
5120, 512, 10, 207847.843750, 0.001067, 0.004000
5120, 512, 10, 204033.921875, 0.001086, 0.004000
5120, 512, 10, 202317.750000, 0.001096, 0.004000
5120, 512, 10, 211567.671875, 0.001048, 0.005000
5120, 512, 10, 201940.296875, 0.001098, 0.004000
5120, 512, 10, 179926.765625, 0.001232, 0.004000
5120, 512, 10, 197851.062500, 0.001120, 0.004000
5120, 512, 10, 206564.890625, 0.001073, 0.003000
5120, 512, 10, 195379.046875, 0.001135, 0.004000
5120, 512, 10, 200351.703125, 0.001106, 0.003000
5120, 512, 10, 200816.328125, 0.001104, 0.005000
5120, 512, 10, 191226.187500, 0.001159, 0.004000
5120, 512, 10, 191936.171875, 0.001155, 0.004000
5120, 512, 10, 196744.109375, 0.001127, 0.004000
5120, 512, 10, 204570.171875, 0.001084, 0.004000
5120, 512, 10, 202317.750000, 0.001096, 0.003000
5120, 512, 10, 209304.781250, 0.001059, 0.004000
5120, 512, 10, 188238.359375, 0.001178, 0.004000
5120, 512, 10, 200845.437500, 0.001104, 0.004000
5120, 512, 10, 195114.921875, 0.001136, 0.004000
5120, 512, 10, 208016.312500, 0.001066, 0.004000
5120, 512, 10, 192919.687500, 0.001149, 0.004000
5120, 512, 10, 199210.890625, 0.001113, 0.004000
5120, 512, 10, 209393.343750, 0.001059, 0.003000
5120, 512, 10, 205620.656250, 0.001078, 0.005000
5120, 512, 10, 202696.640625, 0.001094, 0.004000
5120, 512, 10, 201946.203125, 0.001098, 0.003000
5120, 512, 10, 192968.046875, 0.001149, 0.004000
5120, 512, 10, 200073.953125, 0.001108, 0.004000
5120, 512, 10, 203375.000000, 0.001090, 0.004000
5120, 512, 10, 200816.328125, 0.001104, 0.004000
5120, 512, 10, 199428.828125, 0.001112, 0.004000
5120, 512, 10, 202738.156250, 0.001093, 0.004000
5120, 512, 10, 198503.046875, 0.001117, 0.004000
5120, 512, 10, 205194.312500, 0.001080, 0.004000
5120, 512, 10, 198525.812500, 0.001117, 0.004000
5120, 512, 10, 204057.984375, 0.001086, 0.003000
5120, 512, 10, 200068.156250, 0.001108, 0.003000
5120, 512, 10, 190176.250000, 0.001166, 0.005000
5120, 512, 10, 205779.468750, 0.001077, 0.003000
5120, 512, 10, 209361.703125, 0.001059, 0.004000
5120, 512, 10, 210743.812500, 0.001052, 0.004000
5120, 512, 10, 210123.750000, 0.001055, 0.003000
5120, 512, 10, 201329.921875, 0.001101, 0.003000
5120, 512, 10, 191978.718750, 0.001155, 0.005000
5120, 512, 10, 208718.281250, 0.001062, 0.004000
5120, 512, 10, 199733.578125, 0.001110, 0.004000
5120, 512, 10, 194114.375000, 0.001142, 0.003000
5120, 512, 10, 202205.562500, 0.001096, 0.004000
5120, 512, 10, 198241.750000, 0.001118, 0.003000
5120, 512, 10, 207374.953125, 0.001069, 0.003000
5120, 512, 10, 203267.609375, 0.001091, 0.004000
5120, 512, 10, 212059.875000, 0.001045, 0.003000
5120, 512, 10, 203363.078125, 0.001090, 0.004000
5120, 512, 10, 200241.640625, 0.001107, 0.004000
5120, 512, 10, 201189.593750, 0.001102, 0.003000
5120, 512, 10, 198639.671875, 0.001116, 0.004000
5120, 512, 10, 197169.703125, 0.001124, 0.004000
5120, 512, 10, 195732.375000, 0.001133, 0.004000
5120, 512, 10, 196772.062500, 0.001127, 0.004000
5120, 512, 10, 210308.765625, 0.001054, 0.003000
5120, 512, 10, 203070.968750, 0.001092, 0.004000
5120, 512, 10, 207300.484375, 0.001069, 0.003000
5120, 512, 10, 206564.890625, 0.001073, 0.004000
