size_of_array, thread_per_block, number_of_all_blocks, Mflops/s, elapsed_from_GPU, elapsed_from_CPU
5120, 512, 10, 240000.000000, 0.000924, 0.004000
5120, 512, 10, 218756.421875, 0.001013, 0.004000
5120, 512, 10, 224302.562500, 0.000988, 0.004000
5120, 512, 10, 230297.875000, 0.000963, 0.003000
5120, 512, 10, 235817.000000, 0.000940, 0.003000
5120, 512, 10, 233645.656250, 0.000949, 0.003000
5120, 512, 10, 232774.203125, 0.000952, 0.004000
5120, 512, 10, 232453.953125, 0.000954, 0.003000
5120, 512, 10, 212072.859375, 0.001045, 0.004000
5120, 512, 10, 235817.000000, 0.000940, 0.003000
5120, 512, 10, 246604.250000, 0.000899, 0.003000
5120, 512, 10, 216934.218750, 0.001022, 0.003000
5120, 512, 10, 215182.171875, 0.001030, 0.004000
5120, 512, 10, 215068.625000, 0.001031, 0.004000
5120, 512, 10, 204721.312500, 0.001083, 0.004000
5120, 512, 10, 226443.515625, 0.000979, 0.004000
5120, 512, 10, 238012.718750, 0.000931, 0.004000
5120, 512, 10, 223484.843750, 0.000992, 0.003000
5120, 512, 10, 171835.093750, 0.001290, 0.004000
5120, 512, 10, 213491.109375, 0.001038, 0.004000
5120, 512, 10, 203076.921875, 0.001092, 0.004000
5120, 512, 10, 231436.593750, 0.000958, 0.004000
5120, 512, 10, 227873.687500, 0.000973, 0.004000
5120, 512, 10, 207935.171875, 0.001066, 0.003000
5120, 512, 10, 230788.921875, 0.000961, 0.004000
5120, 512, 10, 238644.062500, 0.000929, 0.003000
5120, 512, 10, 231699.765625, 0.000957, 0.003000
5120, 512, 10, 218514.906250, 0.001014, 0.004000
5120, 512, 10, 212267.828125, 0.001044, 0.004000
5120, 512, 10, 224564.312500, 0.000987, 0.004000
5120, 512, 10, 220897.968750, 0.001004, 0.003000
5120, 512, 10, 225031.203125, 0.000985, 0.004000
5120, 512, 10, 222802.000000, 0.000995, 0.004000
5120, 512, 10, 205779.468750, 0.001077, 0.004000
5120, 512, 10, 204612.468750, 0.001083, 0.004000
5120, 512, 10, 218659.765625, 0.001014, 0.004000
5120, 512, 10, 236849.015625, 0.000936, 0.004000
5120, 512, 10, 238397.703125, 0.000930, 0.004000
5120, 512, 10, 243766.625000, 0.000909, 0.004000
5120, 512, 10, 222280.125000, 0.000997, 0.004000
5120, 512, 10, 229276.500000, 0.000967, 0.004000
5120, 512, 10, 229801.296875, 0.000965, 0.003000
5120, 512, 10, 237751.312500, 0.000932, 0.004000
5120, 512, 10, 210994.140625, 0.001051, 0.004000
5120, 512, 10, 227394.968750, 0.000975, 0.004000
5120, 512, 10, 224958.125000, 0.000985, 0.004000
5120, 512, 10, 204226.406250, 0.001085, 0.003000
5120, 512, 10, 210174.750000, 0.001055, 0.005000
5120, 512, 10, 228520.156250, 0.000970, 0.003000
5120, 512, 10, 224527.921875, 0.000987, 0.004000
5120, 512, 10, 215135.390625, 0.001030, 0.004000
5120, 512, 10, 224564.312500, 0.000987, 0.004000
5120, 512, 10, 212606.593750, 0.001043, 0.004000
5120, 512, 10, 218666.671875, 0.001014, 0.004000
5120, 512, 10, 220855.687500, 0.001004, 0.004000
5120, 512, 10, 230137.218750, 0.000963, 0.003000
5120, 512, 10, 210526.046875, 0.001053, 0.004000
5120, 512, 10, 222258.718750, 0.000997, 0.003000
5120, 512, 10, 210994.140625, 0.001051, 0.004000
5120, 512, 10, 217349.390625, 0.001020, 0.004000
5120, 512, 10, 226739.984375, 0.000978, 0.005000
5120, 512, 10, 222137.578125, 0.000998, 0.004000
5120, 512, 10, 221696.796875, 0.001000, 0.004000
5120, 512, 10, 225808.703125, 0.000982, 0.004000
5120, 512, 10, 207381.140625, 0.001069, 0.004000
5120, 512, 10, 233275.859375, 0.000950, 0.004000
5120, 512, 10, 208554.921875, 0.001063, 0.004000
5120, 512, 10, 220954.328125, 0.001003, 0.004000
5120, 512, 10, 238808.609375, 0.000928, 0.003000
5120, 512, 10, 217786.734375, 0.001018, 0.003000
5120, 512, 10, 237295.234375, 0.000934, 0.004000
5120, 512, 10, 238940.406250, 0.000928, 0.004000
5120, 512, 10, 226977.718750, 0.000977, 0.004000
5120, 512, 10, 219769.687500, 0.001009, 0.004000
5120, 512, 10, 222166.062500, 0.000998, 0.004000
5120, 512, 10, 219463.328125, 0.001010, 0.004000
5120, 512, 10, 223961.734375, 0.000990, 0.003000
5120, 512, 10, 234071.968750, 0.000947, 0.003000
5120, 512, 10, 217841.500000, 0.001018, 0.004000
5120, 512, 10, 214721.968750, 0.001032, 0.004000
5120, 512, 10, 227514.437500, 0.000974, 0.003000
5120, 512, 10, 216398.843750, 0.001024, 0.004000
5120, 512, 10, 226413.921875, 0.000979, 0.004000
5120, 512, 10, 214662.078125, 0.001033, 0.004000
5120, 512, 10, 231251.171875, 0.000959, 0.004000
5120, 512, 10, 211658.171875, 0.001047, 0.004000
5120, 512, 10, 219999.984375, 0.001008, 0.003000
5120, 512, 10, 236372.187500, 0.000938, 0.003000
5120, 512, 10, 229397.968750, 0.000966, 0.003000
5120, 512, 10, 219951.093750, 0.001008, 0.004000
5120, 512, 10, 219109.312500, 0.001012, 0.003000
5120, 512, 10, 234634.875000, 0.000945, 0.004000
5120, 512, 10, 225170.156250, 0.000984, 0.004000
5120, 512, 10, 214761.906250, 0.001032, 0.003000
5120, 512, 10, 218611.468750, 0.001014, 0.003000
5120, 512, 10, 223636.359375, 0.000991, 0.004000
5120, 512, 10, 215724.968750, 0.001028, 0.004000
5120, 512, 10, 205303.781250, 0.001080, 0.004000
5120, 512, 10, 210743.812500, 0.001052, 0.004000
5120, 512, 10, 186299.484375, 0.001190, 0.003000
5120, 512, 10, 228407.140625, 0.000971, 0.005000
5120, 512, 10, 223614.703125, 0.000991, 0.003000
5120, 512, 10, 227911.171875, 0.000973, 0.004000
5120, 512, 10, 243022.640625, 0.000912, 0.004000
5120, 512, 10, 226524.968750, 0.000979, 0.003000
5120, 512, 10, 217049.765625, 0.001021, 0.004000
5120, 512, 10, 235817.000000, 0.000940, 0.004000
5120, 512, 10, 225265.359375, 0.000984, 0.004000
5120, 512, 10, 225801.375000, 0.000982, 0.004000
5120, 512, 10, 211406.250000, 0.001049, 0.004000
5120, 512, 10, 212763.281250, 0.001042, 0.004000
5120, 512, 10, 230297.875000, 0.000963, 0.003000
5120, 512, 10, 224113.890625, 0.000989, 0.003000
5120, 512, 10, 229322.031250, 0.000967, 0.003000
5120, 512, 10, 229397.968750, 0.000966, 0.004000
5120, 512, 10, 232883.750000, 0.000952, 0.003000
5120, 512, 10, 216662.812500, 0.001023, 0.004000
5120, 512, 10, 219046.953125, 0.001012, 0.004000
5120, 512, 10, 200073.953125, 0.001108, 0.004000
5120, 512, 10, 222208.812500, 0.000998, 0.004000
5120, 512, 10, 210994.140625, 0.001051, 0.004000
5120, 512, 10, 213959.296875, 0.001036, 0.004000
5120, 512, 10, 218225.812500, 0.001016, 0.004000
5120, 512, 10, 220792.359375, 0.001004, 0.004000
5120, 512, 10, 221470.000000, 0.001001, 0.005000
5120, 512, 10, 209083.656250, 0.001060, 0.003000
5120, 512, 10, 216229.968750, 0.001025, 0.004000
5120, 512, 10, 206208.234375, 0.001075, 0.005000
5120, 512, 10, 206712.828125, 0.001072, 0.004000
5120, 512, 10, 230927.390625, 0.000960, 0.004000
5120, 512, 10, 239460.750000, 0.000926, 0.003000
5120, 512, 10, 216169.250000, 0.001025, 0.003000
5120, 512, 10, 222744.687500, 0.000995, 0.004000
5120, 512, 10, 213530.609375, 0.001038, 0.005000
5120, 512, 10, 211735.781250, 0.001047, 0.004000
5120, 512, 10, 233842.828125, 0.000948, 0.004000
5120, 512, 10, 230520.125000, 0.000962, 0.003000
5120, 512, 10, 235817.000000, 0.000940, 0.005000
5120, 512, 10, 210981.312500, 0.001051, 0.003000
5120, 512, 10, 234762.093750, 0.000944, 0.003000
5120, 512, 10, 224070.390625, 0.000989, 0.004000
5120, 512, 10, 232656.937500, 0.000953, 0.003000
5120, 512, 10, 213913.046875, 0.001036, 0.004000
5120, 512, 10, 218742.625000, 0.001013, 0.003000
5120, 512, 10, 229976.765625, 0.000964, 0.004000
5120, 512, 10, 234135.250000, 0.000947, 0.004000
5120, 512, 10, 212763.281250, 0.001042, 0.004000
5120, 512, 10, 211962.546875, 0.001046, 0.004000
5120, 512, 10, 218342.718750, 0.001015, 0.005000
5120, 512, 10, 225713.078125, 0.000982, 0.003000
5120, 512, 10, 227851.203125, 0.000973, 0.003000
5120, 512, 10, 205389.000000, 0.001079, 0.004000
