size_of_array, thread_per_block, number_of_all_blocks, Mflops/s, elapsed_from_GPU, elapsed_from_CPU
5120, 128, 40, 1343455.875000, 0.001069, 0.004000
5120, 128, 40, 1424750.875000, 0.001008, 0.004000
5120, 128, 40, 1469443.375000, 0.000977, 0.004000
5120, 128, 40, 1376377.875000, 0.001043, 0.004000
5120, 128, 40, 1402400.000000, 0.001024, 0.005000
5120, 128, 40, 1466945.625000, 0.000979, 0.003000
5120, 128, 40, 1284763.875000, 0.001118, 0.005000
5120, 128, 40, 1471225.875000, 0.000976, 0.003000
5120, 128, 40, 1368403.750000, 0.001049, 0.003000
5120, 128, 40, 1444563.250000, 0.000994, 0.005000
5120, 128, 40, 1416834.000000, 0.001014, 0.004000
5120, 128, 40, 1348866.875000, 0.001065, 0.004000
5120, 128, 40, 1382739.125000, 0.001039, 0.005000
5120, 128, 40, 1429470.625000, 0.001005, 0.004000
5120, 128, 40, 1356368.375000, 0.001059, 0.004000
5120, 128, 40, 1345590.875000, 0.001067, 0.004000
5120, 128, 40, 1373177.125000, 0.001046, 0.004000
5120, 128, 40, 1463930.875000, 0.000981, 0.004000
5120, 128, 40, 1489785.250000, 0.000964, 0.004000
5120, 128, 40, 1424208.125000, 0.001008, 0.004000
5120, 128, 40, 1355999.500000, 0.001059, 0.004000
5120, 128, 40, 1385770.750000, 0.001036, 0.004000
5120, 128, 40, 1472964.250000, 0.000975, 0.003000
5120, 128, 40, 1411575.375000, 0.001017, 0.004000
5120, 128, 40, 1444284.375000, 0.000994, 0.004000
5120, 128, 40, 1455573.875000, 0.000987, 0.004000
5120, 128, 40, 1469250.875000, 0.000977, 0.005000
5120, 128, 40, 1411087.000000, 0.001018, 0.004000
5120, 128, 40, 1361470.750000, 0.001055, 0.005000
5120, 128, 40, 1421951.875000, 0.001010, 0.004000
5120, 128, 40, 1432848.000000, 0.001002, 0.004000
5120, 128, 40, 1425429.625000, 0.001007, 0.004000
5120, 128, 40, 1335619.125000, 0.001075, 0.005000
5120, 128, 40, 1418984.375000, 0.001012, 0.004000
5120, 128, 40, 1437069.375000, 0.000999, 0.003000
5120, 128, 40, 1470020.875000, 0.000977, 0.004000
5120, 128, 40, 1330550.250000, 0.001079, 0.004000
5120, 128, 40, 1514317.625000, 0.000948, 0.004000
5120, 128, 40, 1519393.375000, 0.000945, 0.005000
5120, 128, 40, 1404374.875000, 0.001023, 0.003000
5120, 128, 40, 1377645.375000, 0.001042, 0.004000
5120, 128, 40, 1473641.375000, 0.000974, 0.005000
5120, 128, 40, 1435506.375000, 0.001000, 0.003000
5120, 128, 40, 1463405.750000, 0.000981, 0.004000
5120, 128, 40, 1344502.375000, 0.001068, 0.004000
5120, 128, 40, 1471998.000000, 0.000976, 0.004000
5120, 128, 40, 1414333.500000, 0.001015, 0.005000
5120, 128, 40, 1402619.250000, 0.001024, 0.003000
5120, 128, 40, 1486676.000000, 0.000966, 0.004000
5120, 128, 40, 1367569.750000, 0.001050, 0.004000
5120, 128, 40, 1448152.500000, 0.000992, 0.004000
5120, 128, 40, 1501498.875000, 0.000956, 0.004000
5120, 128, 40, 1468721.875000, 0.000978, 0.003000
5120, 128, 40, 1385343.000000, 0.001037, 0.004000
5120, 128, 40, 1404770.500000, 0.001022, 0.004000
5120, 128, 40, 1448246.000000, 0.000992, 0.003000
5120, 128, 40, 1495494.625000, 0.000960, 0.004000
5120, 128, 40, 1429516.125000, 0.001005, 0.004000
5120, 128, 40, 1476210.500000, 0.000973, 0.003000
5120, 128, 40, 1380739.625000, 0.001040, 0.004000
5120, 128, 40, 1422312.375000, 0.001010, 0.004000
5120, 128, 40, 1535877.375000, 0.000935, 0.005000
5120, 128, 40, 1407634.625000, 0.001020, 0.004000
5120, 128, 40, 1496342.250000, 0.000960, 0.004000
5120, 128, 40, 1470069.125000, 0.000977, 0.005000
5120, 128, 40, 1404990.500000, 0.001022, 0.004000
5120, 128, 40, 1438958.625000, 0.000998, 0.003000
5120, 128, 40, 1353096.625000, 0.001061, 0.004000
5120, 128, 40, 1416297.375000, 0.001014, 0.003000
5120, 128, 40, 1450914.875000, 0.000990, 0.004000
5120, 128, 40, 1442705.625000, 0.000995, 0.004000
5120, 128, 40, 1414422.625000, 0.001015, 0.003000
5120, 128, 40, 1122537.375000, 0.001279, 0.003000
5120, 128, 40, 1507957.000000, 0.000952, 0.005000
5120, 128, 40, 1370451.500000, 0.001048, 0.004000
5120, 128, 40, 1436885.250000, 0.000999, 0.003000
5120, 128, 40, 1461785.000000, 0.000982, 0.004000
5120, 128, 40, 1422537.875000, 0.001010, 0.005000
5120, 128, 40, 1323018.875000, 0.001085, 0.004000
5120, 128, 40, 1484855.875000, 0.000967, 0.003000
5120, 128, 40, 1416565.750000, 0.001014, 0.003000
5120, 128, 40, 1391787.625000, 0.001032, 0.004000
5120, 128, 40, 1345913.750000, 0.001067, 0.004000
5120, 128, 40, 1382568.750000, 0.001039, 0.004000
5120, 128, 40, 1483972.125000, 0.000968, 0.004000
5120, 128, 40, 1491914.875000, 0.000963, 0.004000
5120, 128, 40, 1499842.875000, 0.000957, 0.003000
5120, 128, 40, 1483677.750000, 0.000968, 0.003000
5120, 128, 40, 1431020.500000, 0.001004, 0.004000
5120, 128, 40, 1472577.625000, 0.000975, 0.005000
5120, 128, 40, 1491964.500000, 0.000963, 0.004000
5120, 128, 40, 1320294.250000, 0.001088, 0.004000
5120, 128, 40, 1486429.750000, 0.000966, 0.004000
5120, 128, 40, 1393559.625000, 0.001030, 0.004000
5120, 128, 40, 1398902.750000, 0.001027, 0.004000
5120, 128, 40, 1396856.125000, 0.001028, 0.004000
5120, 128, 40, 1228021.000000, 0.001169, 0.004000
5120, 128, 40, 1349069.750000, 0.001064, 0.004000
5120, 128, 40, 1330866.000000, 0.001079, 0.004000
5120, 128, 40, 1458791.375000, 0.000984, 0.004000
5120, 128, 40, 1494747.500000, 0.000961, 0.004000
5120, 128, 40, 1252422.500000, 0.001147, 0.004000
5120, 128, 40, 1346842.875000, 0.001066, 0.005000
5120, 128, 40, 1461832.625000, 0.000982, 0.004000
5120, 128, 40, 1504721.125000, 0.000954, 0.004000
5120, 128, 40, 1368362.000000, 0.001049, 0.004000
5120, 128, 40, 1372211.375000, 0.001047, 0.004000
5120, 128, 40, 1358996.875000, 0.001057, 0.004000
5120, 128, 40, 1422312.375000, 0.001010, 0.004000
5120, 128, 40, 1433809.500000, 0.001002, 0.004000
5120, 128, 40, 1388858.750000, 0.001034, 0.004000
5120, 128, 40, 1413175.625000, 0.001016, 0.004000
5120, 128, 40, 1498240.625000, 0.000958, 0.003000
5120, 128, 40, 1445773.250000, 0.000993, 0.003000
5120, 128, 40, 1461880.250000, 0.000982, 0.003000
5120, 128, 40, 1445307.625000, 0.000994, 0.004000
5120, 128, 40, 1408739.250000, 0.001019, 0.004000
5120, 128, 40, 1364492.625000, 0.001052, 0.004000
5120, 128, 40, 1394295.625000, 0.001030, 0.004000
5120, 128, 40, 1485593.250000, 0.000967, 0.004000
5120, 128, 40, 1427379.000000, 0.001006, 0.003000
5120, 128, 40, 1431020.500000, 0.001004, 0.004000
5120, 128, 40, 1379805.750000, 0.001041, 0.003000
5120, 128, 40, 1600913.250000, 0.000897, 0.004000
5120, 128, 40, 1404506.750000, 0.001022, 0.004000
5120, 128, 40, 1438774.000000, 0.000998, 0.003000
5120, 128, 40, 1468529.750000, 0.000978, 0.003000
5120, 128, 40, 1385343.000000, 0.001037, 0.004000
5120, 128, 40, 1381845.000000, 0.001039, 0.003000
5120, 128, 40, 1139236.500000, 0.001261, 0.004000
5120, 128, 40, 1449883.750000, 0.000990, 0.004000
5120, 128, 40, 1496192.625000, 0.000960, 0.004000
5120, 128, 40, 1405782.750000, 0.001022, 0.004000
5120, 128, 40, 1372421.125000, 0.001046, 0.004000
5120, 128, 40, 1348178.000000, 0.001065, 0.005000
5120, 128, 40, 1388514.875000, 0.001034, 0.004000
5120, 128, 40, 1537561.250000, 0.000934, 0.003000
5120, 128, 40, 1398336.000000, 0.001027, 0.004000
5120, 128, 40, 1487365.875000, 0.000966, 0.003000
5120, 128, 40, 1241817.500000, 0.001156, 0.003000
5120, 128, 40, 1396334.750000, 0.001028, 0.004000
5120, 128, 40, 1415002.500000, 0.001015, 0.003000
5120, 128, 40, 1458601.875000, 0.000985, 0.003000
5120, 128, 40, 1431613.875000, 0.001003, 0.003000
5120, 128, 40, 1408164.750000, 0.001020, 0.004000
5120, 128, 40, 1374607.125000, 0.001045, 0.004000
5120, 128, 40, 1403189.375000, 0.001023, 0.004000
5120, 128, 40, 1333079.875000, 0.001077, 0.004000
5120, 128, 40, 1420017.000000, 0.001011, 0.004000
5120, 128, 40, 1446938.625000, 0.000992, 0.003000
5120, 128, 40, 1064591.750000, 0.001349, 0.003000
5120, 128, 40, 1491914.875000, 0.000963, 0.003000
5120, 128, 40, 1482746.375000, 0.000969, 0.003000
